,precision,recall,f1-score,support
0,0.9908536585365854,0.9853461344113188,0.9880922219407146,1979.0
1,0.9859700048379294,0.9912451361867705,0.9886005335920447,2056.0
accuracy,0.9883519206939281,0.9883519206939281,0.9883519206939281,0.9883519206939281
macro avg,0.9884118316872574,0.9882956352990446,0.9883463777663797,4035.0
weighted avg,0.9883652342480014,0.9883519206939281,0.9883512278279847,4035.0
