loss,accuracy,val_loss,val_accuracy
0.3236881196498871,0.8586826324462891,0.1840304285287857,0.9310777187347412
0.09662043303251266,0.9643712639808655,0.07578585296869278,0.9749373197555542
0.04843461886048317,0.9835329055786133,0.08471136540174484,0.9786967635154724
0.028070438653230667,0.9910179376602173,0.09954914450645447,0.9686716794967651
0.02570398338139057,0.9910179376602173,0.09973341226577759,0.9724310636520386
0.009139199741184711,0.9967066049575806,0.09057208895683289,0.981203019618988
0.013080628588795662,0.9961077570915222,0.08383659273386002,0.9674185514450073
0.012850336730480194,0.9946107864379883,0.079518623650074,0.9774436354637146
0.006773752626031637,0.9985029697418213,0.08470740169286728,0.9849624037742615
0.0004810556420125067,1.0,0.0883537009358406,0.9837092757225037
