loss,accuracy,val_loss,val_accuracy
0.3447958827018738,0.8634730577468872,0.15763822197914124,0.9448621273040771
0.10074340552091599,0.9643712639808655,0.09027890115976334,0.9711779356002808
0.04118211194872856,0.9862275719642639,0.10067849606275558,0.969924807548523
0.022706830874085426,0.9919161796569824,0.07297951728105545,0.976190447807312
0.015283063985407352,0.9958083629608154,0.12941356003284454,0.9749373197555542
0.007955454289913177,0.9964072108268738,0.09906888008117676,0.9786967635154724
0.010573242790997028,0.9976047873497009,0.09322059154510498,0.976190447807312
0.00752398744225502,0.9970059990882874,0.1364401876926422,0.969924807548523
0.0037109116092324257,0.9991018176078796,0.18558813631534576,0.9586465954780579
0.006053569260984659,0.9982035756111145,0.11805805563926697,0.9724310636520386
