,precision,recall,f1-score,support
0,0.9905882352941177,0.9355555555555556,0.9622857142857143,450.0
1,0.9222520107238605,0.9885057471264368,0.9542302357836338,348.0
accuracy,0.9586466165413534,0.9586466165413534,0.9586466165413534,0.9586466165413534
macro avg,0.956420123008989,0.9620306513409962,0.958257975034674,798.0
weighted avg,0.9607874757070882,0.9586466165413534,0.9587727988487168,798.0
