,precision,recall,f1-score,support
0,0.9799599198396793,0.988377968671046,0.9841509433962263,1979.0
1,0.988719960765081,0.980544747081712,0.9846153846153846,2056.0
accuracy,0.9843866171003718,0.9843866171003718,0.9843866171003718,0.9843866171003718
macro avg,0.9843399403023801,0.984461357876379,0.9843831640058054,4035.0
weighted avg,0.9844235243359931,0.9843866171003718,0.9843875954771654,4035.0
