,precision,recall,f1-score,support
0,0.9995637949836423,0.9995637949836423,0.9995637949836423,4585.0
1,0.9995315062075427,0.9995315062075427,0.9995315062075427,4269.0
accuracy,0.9995482267901513,0.9995482267901513,0.9995482267901513,0.9995482267901513
macro avg,0.9995476505955925,0.9995476505955925,0.9995476505955925,8854.0
weighted avg,0.9995482267901513,0.9995482267901513,0.9995482267901513,8854.0
