,precision,recall,f1-score,support
0,0.8959881129271917,0.9648,0.9291217257318952,625.0
1,0.9625212947189097,0.889763779527559,0.9247135842880524,635.0
accuracy,0.926984126984127,0.926984126984127,0.926984126984127,0.926984126984127
macro avg,0.9292547038230508,0.9272818897637796,0.9269176550099738,1260.0
weighted avg,0.9295187243857161,0.926984126984127,0.9269001623851967,1260.0
