loss,accuracy,val_loss,val_accuracy
0.025080667808651924,0.9924176335334778,0.0034857529681175947,0.9993223547935486
0.0038508623838424683,0.999069333076477,0.001771124778315425,0.9995482563972473
0.0014381699729710817,0.999616801738739,0.00420807022601366,0.9993223547935486
0.0013602834660559893,0.999616801738739,0.004158970434218645,0.9989835023880005
0.001037806854583323,0.9997810125350952,0.0017229970544576645,0.9995482563972473
0.0011957529932260513,0.9997262954711914,0.004405387677252293,0.9992094039916992
0.0005489374161697924,0.9998631477355957,0.002939059864729643,0.9995482563972473
1.7500795365776867e-05,1.0,0.004455720540136099,0.999435305595398
3.448723418841837e-06,1.0,0.00392886670306325,0.9995482563972473
1.605609895705129e-06,1.0,0.00382221513427794,0.9996611475944519
