,precision,recall,f1-score,support
0,0.8837209302325582,0.9728,0.9261233815689262,625.0
1,0.9702797202797203,0.8740157480314961,0.91963545981773,635.0
accuracy,0.9230158730158731,0.9230158730158731,0.9230158730158731,0.9230158730158731
macro avg,0.9270003252561392,0.9234078740157481,0.9228794206933281,1260.0
weighted avg,0.9273438125182313,0.9230158730158731,0.9228536749720931,1260.0
