,precision,recall,f1-score,support
0,0.9973672663448881,0.9914940021810251,0.9944219621568413,4585.0
1,0.9909217877094972,0.9971890372452565,0.994045534150613,4269.0
accuracy,0.9942398915744296,0.9942398915744296,0.9942398915744296,0.9942398915744296
macro avg,0.9941445270271927,0.9943415197131409,0.9942337481537271,8854.0
weighted avg,0.9942595468627915,0.9942398915744296,0.9942404655272287,8854.0
