loss,accuracy,val_loss,val_accuracy
0.057315487414598465,0.9852731823921204,0.03779013454914093,0.994239866733551
0.04702077433466911,0.9897897839546204,0.035555582493543625,0.994239866733551
0.03638530522584915,0.9939231276512146,0.035622335970401764,0.994239866733551
0.03624030947685242,0.9939504861831665,0.03481082245707512,0.994239866733551
0.036214008927345276,0.9938957691192627,0.03496846556663513,0.994239866733551
0.03600338101387024,0.9939504861831665,0.034990523010492325,0.994239866733551
0.036129292100667953,0.9939231276512146,0.034758131951093674,0.994239866733551
0.03584541752934456,0.9939231276512146,0.035984158515930176,0.994239866733551
0.03607146814465523,0.9939231276512146,0.034624069929122925,0.994239866733551
0.036070503294467926,0.9939231276512146,0.03472345322370529,0.994239866733551
