,precision,recall,f1-score,support
0,0.9408,0.9408,0.9408000000000001,625.0
1,0.9417322834645669,0.9417322834645669,0.9417322834645669,635.0
accuracy,0.9412698412698413,0.9412698412698413,0.9412698412698413,0.9412698412698413
macro avg,0.9412661417322834,0.9412661417322834,0.9412661417322835,1260.0
weighted avg,0.9412698412698413,0.9412698412698413,0.9412698412698413,1260.0
