,precision,recall,f1-score,support
0,0.9242424242424242,0.976,0.9494163424124513,625.0
1,0.975,0.9212598425196851,0.9473684210526315,635.0
accuracy,0.9484126984126984,0.9484126984126984,0.9484126984126984,0.9484126984126984
macro avg,0.9496212121212121,0.9486299212598426,0.9483923817325415,1260.0
weighted avg,0.949822631072631,0.9484126984126984,0.9483842550604787,1260.0
