accuracy,loss,Epoch
0.5121951103210449,0.6926403045654297,1
0.5233689546585083,0.6905887722969055,2
0.5380872488021851,0.6880591511726379,3
0.5413913130760193,0.6865100860595703,4
0.5538868308067322,0.6845834851264954,5
0.5578517317771912,0.6834056377410889,6
0.5705274343490601,0.6802334189414978,7
0.568304717540741,0.6794322729110718,8
0.5806199908256531,0.6772404313087463,9
0.5806199908256531,0.6769744157791138,10
