,precision,recall,f1-score,support
0,0.9906542056074766,0.9422222222222222,0.9658314350797266,450.0
1,0.9297297297297298,0.9885057471264368,0.958217270194986,348.0
accuracy,0.9624060150375939,0.9624060150375939,0.9624060150375939,0.9624060150375939
macro avg,0.9601919676686033,0.9653639846743295,0.9620243526373563,798.0
weighted avg,0.964085637179587,0.9624060150375939,0.9625109721976592,798.0
