,precision,recall,f1-score,support
0,0.9976060935799782,0.9997818974918211,0.9986928104575162,4585.0
1,0.999765203099319,0.9974232841414852,0.9985928705440901,4269.0
accuracy,0.9986446803704541,0.9986446803704541,0.9986446803704541,0.9986446803704541
macro avg,0.9986856483396487,0.9986025908166531,0.9986428405008032,8854.0
weighted avg,0.9986471189400488,0.9986446803704541,0.9986446239327347,8854.0
