loss,accuracy,val_loss,val_accuracy
0.023740198463201523,0.9929103255271912,0.01588299684226513,0.9980799555778503
0.008703581057488918,0.9983028769493103,0.0052279215306043625,0.9985317587852478
0.0051044076681137085,0.9988503456115723,0.008537576533854008,0.9986447095870972
0.00542564457282424,0.9989871978759766,0.01278191339224577,0.9983058571815491
0.003219067817553878,0.999452531337738,0.0063074612990021706,0.9990964531898499
0.0021691906731575727,0.9995620250701904,0.005728796124458313,0.9989835023880005
0.001857043127529323,0.9995620250701904,0.004923887550830841,0.9990964531898499
0.0024822906125336885,0.9996988773345947,0.003391992300748825,0.9989835023880005
0.0031261665280908346,0.9993703961372375,0.00307077681645751,0.9996611475944519
0.000931102957110852,0.9998631477355957,0.008261369541287422,0.9990964531898499
