accuracy,loss,Epoch
0.5311377048492432,0.6892736554145813,1
0.6044909954071045,0.6692570447921753,2
0.6338323354721069,0.6558538675308228,3
0.6538922190666199,0.6432220935821533,4
0.6643712520599365,0.6284373998641968,5
0.6778442859649658,0.6152017712593079,6
0.6781437397003174,0.6061991453170776,7
0.6973053812980652,0.5913926959037781,8
0.7056885957717896,0.5818648934364319,9
0.7041916251182556,0.5740980505943298,10
