loss,accuracy,val_loss,val_accuracy
0.02846350148320198,0.9903372526168823,0.008057144470512867,0.9980799555778503
0.00552349491044879,0.9987682104110718,0.006464351434260607,0.9984188079833984
0.002716538729146123,0.9994798898696899,0.0037852039095014334,0.9989835023880005
0.0010155028430745006,0.9997262954711914,0.003911895211786032,0.9989835023880005
0.0006854237290099263,0.9998631477355957,0.0022491400595754385,0.9995482563972473
0.0005825538537465036,0.9998905062675476,0.006548205856233835,0.9986447095870972
0.0007349252700805664,0.9997810125350952,0.0023670161608606577,0.9995482563972473
0.00020421456429176033,0.9999726414680481,0.0020328655373305082,0.9997740983963013
0.0002449655148666352,0.9999726414680481,0.00447766063734889,0.9992094039916992
0.00011019569501513615,0.9999726414680481,0.002159546595066786,0.9996611475944519
