loss,accuracy,val_loss,val_accuracy
0.15478654205799103,0.9334975481033325,0.046778760850429535,0.9846344590187073
0.031029095873236656,0.9894869923591614,0.041894834488630295,0.9868649244308472
0.015239529311656952,0.9953141808509827,0.05280543491244316,0.983890950679779
0.01046889740973711,0.9964556097984314,0.04047437757253647,0.9900867342948914
0.007757948245853186,0.9977171421051025,0.06838622689247131,0.9831474423408508
0.005305908154696226,0.9981377124786377,0.05063704773783684,0.9873605966567993
0.0045801191590726376,0.9986783862113953,0.03484836965799332,0.9908302426338196
0.0025557102635502815,0.9994593262672424,0.05762803554534912,0.9868649244308472
0.0043897246941924095,0.9987984895706177,0.04695044457912445,0.9883519411087036
0.0032134915236383677,0.9990988969802856,0.055324263870716095,0.9881041049957275
