,precision,recall,f1-score,support
0,0.9786282306163022,0.9949469429004548,0.986720120270609,1979.0
1,0.9950568462679189,0.9790856031128404,0.9870066192694288,2056.0
accuracy,0.9868649318463445,0.9868649318463445,0.9868649318463445,0.9868649318463445
macro avg,0.9868425384421106,0.9870162730066476,0.9868633697700189,4035.0
weighted avg,0.986999292271748,0.9868649318463445,0.9868661034035887,4035.0
