,precision,recall,f1-score,support
0,0.9953703703703703,0.9555555555555556,0.9750566893424036,450.0
1,0.9453551912568307,0.9942528735632183,0.9691876750700279,348.0
accuracy,0.9724310776942355,0.9724310776942355,0.9724310776942355,0.9724310776942355
macro avg,0.9703627808136005,0.9749042145593869,0.9721221822062158,798.0
weighted avg,0.9735592396291275,0.9724310776942355,0.9724972695845255,798.0
