,precision,recall,f1-score,support
0,0.9774266365688488,0.9622222222222222,0.9697648376259799,450.0
1,0.952112676056338,0.9712643678160919,0.9615931721194878,348.0
accuracy,0.9661654135338346,0.9661654135338346,0.9661654135338346,0.9661654135338346
macro avg,0.9647696563125934,0.966743295019157,0.9656790048727338,798.0
weighted avg,0.9663874658190321,0.9661654135338346,0.966201254172021,798.0
