loss,accuracy,val_loss,val_accuracy
0.03971268981695175,0.985519528388977,0.006424961611628532,0.9980799555778503
0.0053484500385820866,0.9987134337425232,0.0032692046370357275,0.9988705515861511
0.0034688636660575867,0.9991514086723328,0.004651701543480158,0.9986447095870972
0.0022656673099845648,0.9994251728057861,0.001498667523264885,0.9996611475944519
0.0015333453193306923,0.999616801738739,0.001555306138470769,0.9996611475944519
0.0014762062346562743,0.9996715188026428,0.001572644105181098,0.9997740983963013
0.0008775914902798831,0.9998357892036438,0.0016442182241007686,0.9996611475944519
0.0008399666985496879,0.9998357892036438,0.0024077098350971937,0.9995482563972473
0.0005599533906206489,0.9999178647994995,0.0016566296108067036,0.9997740983963013
0.0005947243771515787,0.9999178647994995,0.0015093213878571987,0.9997740983963013
