,precision,recall,f1-score,support
0,0.9884259259259259,0.9488888888888889,0.9682539682539681,450.0
1,0.9371584699453552,0.985632183908046,0.9607843137254902,348.0
accuracy,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544
macro avg,0.9627921979356406,0.9672605363984674,0.9645191409897291,798.0
weighted avg,0.9660686894832712,0.9649122807017544,0.9649965249257597,798.0
