loss,accuracy,val_loss,val_accuracy
0.475119024515152,0.7595808506011963,0.37340283393859863,0.8383458852767944
0.19740228354930878,0.9254490733146667,0.1536913514137268,0.9423558712005615
0.11146365106105804,0.9616766571998596,0.10771330446004868,0.9661654233932495
0.0767323300242424,0.973652720451355,0.10865236818790436,0.9598997235298157
0.05166315287351608,0.9838323593139648,0.13242053985595703,0.9611529111862183
0.03626279905438423,0.9907185435295105,0.13624797761440277,0.9586465954780579
0.03375823795795441,0.9892215728759766,0.08670760691165924,0.9711779356002808
0.02659658156335354,0.9913173913955688,0.08387953042984009,0.9786967635154724
0.019611580297350883,0.9946107864379883,0.08035235106945038,0.9786967635154724
0.01853085495531559,0.9955089688301086,0.0893329530954361,0.9799498915672302
