,precision,recall,f1-score,support
0,0.9432013769363167,0.8768,0.9087893864013267,625.0
1,0.8865979381443299,0.9480314960629921,0.9162861491628614,635.0
accuracy,0.9126984126984127,0.9126984126984127,0.9126984126984127,0.9126984126984127
macro avg,0.9148996575403232,0.912415748031496,0.9125377677820941,1260.0
weighted avg,0.9146750407197202,0.9126984126984127,0.9125675168406716,1260.0
