,precision,recall,f1-score,support
0,0.9997816117056125,0.9984732824427481,0.9991270187690965,4585.0
1,0.9983625730994152,0.9997657531037714,0.999063670411985,4269.0
accuracy,0.9990964535803026,0.9990964535803026,0.9990964535803026,0.9990964535803026
macro avg,0.9990720924025138,0.9991195177732597,0.9990953445905407,8854.0
weighted avg,0.9990974152057417,0.9990964535803026,0.9990964750446205,8854.0
