,precision,recall,f1-score,support
0,0.9222560975609756,0.968,0.9445745511319281,625.0
1,0.9668874172185431,0.9196850393700787,0.9426957223567394,635.0
accuracy,0.9436507936507936,0.9436507936507936,0.9436507936507936,0.9436507936507936
macro avg,0.9445717573897594,0.9438425196850393,0.9436351367443337,1260.0
weighted avg,0.9447488658010988,0.9436507936507936,0.9436276810745909,1260.0
