accuracy,loss,Epoch
0.5017744302749634,0.6911304593086243,1
0.511435329914093,0.6881521940231323,2
0.5171530246734619,0.6867609620094299,3
0.5266166925430298,0.685103714466095,4
0.5337145328521729,0.68232262134552,5
0.5408123135566711,0.679587721824646,6
0.5449526906013489,0.6784746050834656,7
0.5550078749656677,0.6774774193763733,8
0.5664432048797607,0.6725905537605286,9
0.5764984488487244,0.671345055103302,10
