,precision,recall,f1-score,support
0,0.8905325443786982,0.9632,0.9254419677171406,625.0
1,0.9606164383561644,0.8834645669291339,0.9204265791632485,635.0
accuracy,0.9230158730158731,0.9230158730158731,0.9230158730158731,0.9230158730158731
macro avg,0.9255744913674313,0.923332283464567,0.9229342734401946,1260.0
weighted avg,0.925852602057818,0.9230158730158731,0.9229143711046632,1260.0
