loss,accuracy,val_loss,val_accuracy
0.026761099696159363,0.9907204508781433,0.0075774467550218105,0.9985317587852478
0.005087089259177446,0.999096691608429,0.002286529168486595,0.9996611475944519
0.00392510648816824,0.9991514086723328,0.0033651276025921106,0.9990964531898499
0.0015926887281239033,0.9997262954711914,0.003988470416516066,0.9993223547935486
0.003472262527793646,0.9992061853408813,0.002174994209781289,0.999435305595398
0.0013777882559224963,0.999616801738739,0.002868227893486619,0.9996611475944519
0.0015210816636681557,0.999616801738739,0.0030761121306568384,0.9995482563972473
0.00010851668776012957,0.9999726414680481,0.003070700215175748,0.9995482563972473
0.0010845913784578443,0.9997536540031433,0.002811754122376442,0.9995482563972473
0.0008329651318490505,0.9998083710670471,0.004363994114100933,0.9993223547935486
