loss,accuracy,val_loss,val_accuracy
0.026275834068655968,0.9919796586036682,0.00816445704549551,0.9981929063796997
0.005403099115937948,0.9988777041435242,0.003497741185128689,0.999435305595398
0.005800655577331781,0.9989050626754761,0.0055159274488687515,0.9990964531898499
0.0051197209395468235,0.9988777041435242,0.004219603259116411,0.9992094039916992
0.002076862147077918,0.9996441602706909,0.0062104640528559685,0.9990964531898499
