,precision,recall,f1-score,support
0,0.9448051948051948,0.9312,0.9379532634971797,625.0
1,0.9332298136645962,0.9464566929133859,0.9397967161845191,635.0
accuracy,0.9388888888888889,0.9388888888888889,0.9388888888888889,0.9388888888888889
macro avg,0.9390175042348955,0.9388283464566929,0.9388749898408494,1260.0
weighted avg,0.9389715701827501,0.9388888888888889,0.9388823051292912,1260.0
