,precision,recall,f1-score,support
0,0.9879032258064516,0.9903991915108641,0.9891496341155691,1979.0
1,0.9907362262311068,0.9883268482490273,0.9895300706111517,2056.0
accuracy,0.9893432465923172,0.9893432465923172,0.9893432465923172,0.9893432465923172
macro avg,0.9893197260187792,0.9893630198799457,0.9893398523633604,4035.0
weighted avg,0.9893467571256811,0.9893432465923172,0.9893434823026614,4035.0
