,precision,recall,f1-score,support
0,0.9834420471650778,0.9903991915108641,0.9869083585095669,1979.0
1,0.9906953966699314,0.9839494163424124,0.9873108833577355,2056.0
accuracy,0.9871127633209418,0.9871127633209418,0.9871127633209418,0.9871127633209418
macro avg,0.9870687219175046,0.9871743039266383,0.9871096209336512,4035.0
weighted avg,0.9871379298371916,0.9871127633209418,0.9871134616292285,4035.0
