,precision,recall,f1-score,support
0,0.8348623853211009,0.8088888888888889,0.8216704288939052,450.0
1,0.7624309392265194,0.7931034482758621,0.7774647887323944,348.0
accuracy,0.8020050125313283,0.8020050125313283,0.8020050125313283,0.8020050125313283
macro avg,0.7986466622738102,0.8009961685823754,0.7995676088131498,798.0
weighted avg,0.8032757396557947,0.8020050125313283,0.8023927813046748,798.0
