,precision,recall,f1-score,support
0,0.998475277717273,0.9997818974918211,0.999128160418483,4585.0
1,0.9997654234107436,0.9983602717263996,0.9990623534927331,4269.0
accuracy,0.9990964535803026,0.9990964535803026,0.9990964535803026,0.9990964535803026
macro avg,0.9991203505640083,0.9990710846091104,0.999095256955608,8854.0
weighted avg,0.9990973278601942,0.9990964535803026,0.9990964312829481,8854.0
