loss,accuracy,val_loss,val_accuracy
0.42591381072998047,0.7977129220962524,0.280352383852005,0.8873015642166138
0.22876141965389252,0.9124605655670166,0.22632060945034027,0.9023809432983398
0.1682191789150238,0.9394716024398804,0.18238505721092224,0.9277777671813965
0.12290936708450317,0.953864336013794,0.16975845396518707,0.9357143044471741
0.0977061465382576,0.9662854671478271,0.16667631268501282,0.9420635104179382
0.07071287930011749,0.9749605655670166,0.1674928516149521,0.9420635104179382
0.05613229423761368,0.9824526906013489,0.19360768795013428,0.934920608997345
0.05199313163757324,0.9828469753265381,0.1707654744386673,0.9476190209388733
0.04446602240204811,0.9850157499313354,0.18615728616714478,0.9444444179534912
0.03225424513220787,0.9905362725257874,0.18287520110607147,0.9507936239242554
