,precision,recall,f1-score,support
0,0.9973661106233538,0.9910577971646674,0.9942019472705392,4585.0
1,0.9904606793857608,0.9971890372452565,0.9938134702929846,4269.0
accuracy,0.9940140049695053,0.9940140049695053,0.9940140049695053,0.9940140049695053
macro avg,0.9939133950045573,0.994123417204962,0.9940077087817619,8854.0
weighted avg,0.9940366227135634,0.9940140049695053,0.9940146411696605,8854.0
