,precision,recall,f1-score,support
0,0.9310344827586207,0.9072,0.9189627228525121,625.0
1,0.9109062980030722,0.9338582677165355,0.922239502332815,635.0
accuracy,0.9206349206349206,0.9206349206349206,0.9206349206349206,0.9206349206349206
macro avg,0.9209703903808464,0.9205291338582677,0.9206011125926636,1260.0
weighted avg,0.9208905166318165,0.9206349206349206,0.9206141156858394,1260.0
